GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
御姐玫瑰 起源,お姉チャンバラORIGIN,D3 Publisher,D3 Publisher,,,最早发售 2019-12-05,true,,,,,,,,,,,,,"ps4, "
万智牌对决：起源,Magic Duels: Origins,Stainless Games,Wizards of the Coast,,,,,,,,,,,,,,,,,"xb1, "
伊苏 起源,イース・オリジン,Nihon Falcom,Nihon Falcom,最早发售 2006-12-21(日版),true,,,,,,,,,,,,,,,"ns, ps4, pc, "
剑斗士 起源,剣闘士 グラディエータービギンズ,娯匠,Acquire,,,,,,,,,,,,,,,,,"psp, "
万智牌:旅法师对决2015,Magic: Duels of the Planeswalkers 2015,Wizards of the Coast,Microsoft,,,,,,,,,,,,,,,,,"xb1, "
行星控制 起源,Star Control: Origins,Stardock Entertainment,Stardock Entertainment,最早发售 2018-09-20,true,,,,,,,,,,,,,,,"pc, "
亚当冒险传奇 起源,Adam's Venture Origins,Vertigo Games,SOEDESCO,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
SD高达G世纪 起源,SDガンダム ジージェネレーション ジェネシス,Tom Create,Bandai Namco,,,,,,,,,,,,,,,,,"ns, "
生化危机 起源合集,Resident Evil Origins Collection,CAPCOM,CAPCOM,,,,,,,,,,,,,,,,,"ns, "
苍蝇猎人 起源,Flyhunter Origins,Steel Wool Studios,Ripstone,2014-11-13,false,,,,,,,,,,,,,,,"pc, "
双重起源 Xtend,Root Double: Before Crime After Days – Xtend Edition,Regista,Yeti,2014-07-24,false,,,,,,,,,,,,,,,"pc, "
刺客信条编年史：印度,Assassin's Creed Chronicles: India,Climax Studios,Ubisoft,,,2016-01-12,false,,,,,,,,,,,,,"ps4, "
刺客信条 枭雄,Assassin's Creed Syndicate,Ubisoft,Ubisoft,,,2015-10-23,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史：中国,Assassin's Creed Chronicles China,Climax Studios,Ubisoft,,,2015-04-21,false,,,,,,,,,,,,,"ps4, "
刺客信条：叛变,Assassin's Creed Rogue,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ns, pc, ps3, "
刺客信条：大革命,Assassin's Creed Unity,Ubisoft,Ubisoft,,,2014-11-11,false,,,,,,,,,,,,,"ps4, "
刺客信条4：黑旗,Assassin's Creed IV: Black Flag,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ns, ps4, xb1, pc, wiiu, ps3, "
刺客信条3,Assassin's Creed III,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ns, "
刺客信条3：解放,Assassin's Creed III: Liberation,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ns, "
刺客信条 启示录,Assassin's Creed: Revelations,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ps3, "
刺客信条 兄弟会,Assassin's Creed: Brotherhood,Ubisoft,Ubisoft,2010-11-16,false,,,,,,,,,,,,,,,"pc, "
刺客信条2  探索,Assassin's Creed II: Discovery,Griptonite Games,Ubisoft,,,,,,,,,,,,,,,,,"nds, "
刺客信条 血缘,Assassin's Creed: Bloodlines,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"psp, "
万智牌 传奇,Magic: Legends,Cryptic Studios,完美世界(Perfect World),,,,,,,,,,,,,,,,,"ps4, xb1, "
昨日 起源,Yesterday Origins,Pendulo Studios,Microids SA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
梦幻之星Online 2 新起源,PHANTASY STAR ONLINE 2 NEW GENESIS,SEGA,SEGA,,,,,,,,,,,,,,,,,"ns, ps4, xb1, "
王国保卫战 起源,Kingdom Rush Origins,Ironhide Game Studio,Ironhide Game Studio,,,,,,,,,,,,,,,,,"ns, pc, ios, "
万智牌：竞技场,Magic: The Gathering Arena,Magic Digital Studio,Wizards of the Coast,最早发售 2018-09-27,false,,,,,,,,,,,,,,,"pc, "
黑色起源,Genesis Noir,Feral Cat Den,Fellow Traveller,,,,,,,,,,,,,,,,,"xsx|s, ns, xb1, "
天堂的陌生人 最终幻想起源,STRANGER OF PARADISE FINAL FANTASY ORIGIN,Team Ninja,Koei Tecmo,,,,,,,,,,,,,,,,,"xsx|s, ps5, ps4, xb1, "
刺客信条：燎原,Assassin's Creed Rebellion,Behaviour Interactive,Ubisoft,,,,,,,,,,,,,,,,,"ios, "
刺客信条 奥德赛,Assassin’s Creed Odyssey,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"stadia, ns, ps4, xb1, "
刺客信条 艾吉奥合集,Assassin''s Creed Ezio Collection,Ubisoft,Ubisoft,,,2016-11-15,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史：俄罗斯,Assassin's Creed Chronicles: Russia,Climax Studios,Ubisoft,,,2016-02-09,false,,,,,,,,,,,,,"ps4, "
刺客信条编年史合集,Assassin's Creed Chronicles,Ubisoft,Ubisoft,,,2016-02-09,false,,,,,,,,,,,,,"ps4, "
刺客信条2,Assassins Creed II,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"ps4, xb1, pc, ps3, "
刺客信条 埃泰尔编年史,Assassin's Creed: Altair's Chronicles,Gameloft,Ubisoft,,,,,,,,,,,,,,,,,"nds, "
刺客信条,Assassin's Creed,Ubisoft,Ubisoft,2007-11-13,false,,,,,,,,,,,,,,,"pc, "
刺客信条 本色,Assassin's Creed Identity,Blue Byte,Ubisoft,,,,,,,,,,,,,,,,,"ios, "
刺客信条 英灵殿,Assassin's Creed: Valhalla,Ubisoft,Ubisoft,,,,,,,,,,,,,,,,,"xsx|s, ps5, stadia, ps4, xb1, "
